Municípios;Código municipal;UF;% do total geral
Iracema;1400282;RR;36,76
Iracema;2306009;CE;19,95
Iracema do Oeste;4110656;PR;85,45
Iracemápolis;3521408;SP;88,69
Iraceminha;4207759;SC;83,48
Iraí;4310504;RS;61,03
Iraí de Minas;3131604;MG;70,9
Irajuba;2914208;BA;11,11
Iramaia;2914307;BA;11,66
Iranduba;1301852;AM;41,38
Irani;4207809;SC;90,4
Irapuã;3521507;SP;78,8
Irapuru;3521606;SP;73,98
Iraquara;2914406;BA;13,46
Irará;2914505;BA;21,26
Irati;4110706;PR;77,4
Irati;4207858;SC;93,52
Irauçuba;2306108;CE;11,84
Irecê;2914604;BA;37,76
Iretama;4110805;PR;62,09
Irineópolis;4207908;SC;83,32
Irituia;1503507;PA;16,04
Irupi;3202652;ES;65,55
Isaías Coelho;2204907;PI;11,86
Israelândia;5210307;GO;72,11
Itá;4208005;SC;91,94
Itaara;4310538;RS;92,48
Itabaiana;2506905;PB;27,68
Itabaiana;2802908;SE;35,77
Itabaianinha;2803005;SE;19,27
Itabela;2914653;BA;22,66
Itaberá;3521705;SP;70,37
Itaberaba;2914703;BA;27,09
Itaberaí;5210406;GO;74,73
Itabi;2803104;SE;25,89
Itabira;3131703;MG;77,22
Itabirinha;3131802;MG;52,89
Itabirito;3131901;MG;81,27
Itaboraí;3301900;RJ;66,24
Itabuna;2914802;BA;40,39
Itacajá;1710508;TO;42,94
Itacambira;3132008;MG;18,39
Itacarambi;3132107;MG;20,78
Itacaré;2914901;BA;26,36
Itacoatiara;1301902;AM;41,63
Itacuruba;2607406;PE;11,7
Itacurubi;4310553;RS;58,5
Itaeté;2915007;BA;10,15
Itagi;2915106;BA;20,52
Itagibá;2915205;BA;30,35
Itagimirim;2915304;BA;26,26
Itaguaçu;3202702;ES;69,58
Itaguaçu da Bahia;2915353;BA;7,06
Itaguaí;3302007;RJ;70,35
Itaguajé;4110904;PR;65,48
Itaguara;3132206;MG;70,92
Itaguari;5210562;GO;79,3
Itaguaru;5210604;GO;73,81
Itaguatins;1710706;TO;25,86
Itaí;3521804;SP;68,46
Itaíba;2607505;PE;8,67
Itaiçaba;2306207;CE;24,75
Itainópolis;2205003;PI;16,81
Itaiópolis;4208104;SC;77,46
Itaipava do Grajaú;2105351;MA;13,67
Itaipé;3132305;MG;29,78
Itaipulândia;4110953;PR;87,52
Itaitinga;2306256;CE;58,42
Itaituba;1503606;PA;43,57
Itajá;2404853;RN;18,09
Itajá;5210802;GO;76,69
Itajaí;4208203;SC;93,02
Itajobi;3521903;SP;83,88
Itaju;3522000;SP;78,42
Itaju do Colônia;2915403;BA;12,67
Itajubá;3132404;MG;83,3
Itajuípe;2915502;BA;24,89
Italva;3302056;RJ;60,33
Itamaraju;2915601;BA;36,57
Itamarandiba;3132503;MG;40,97
Itamarati;1301951;AM;33,76
Itamarati de Minas;3132602;MG;59,57
Itamari;2915700;BA;20,15
Itambacuri;3132701;MG;35,07
Itambaracá;4111001;PR;68,45
Itambé;2607653;PE;17,35
Itambé;2915809;BA;24,06
Itambé;4111100;PR;71,65
Itambé do Mato Dentro;3132800;MG;43,72
Itamogi;3132909;MG;73,79
Itamonte;3133006;MG;77,95
Itanagra;2915908;BA;19,57
Itanhaém;3522109;SP;80
Itanhandu;3133105;MG;85,83
Itanhangá;5104542;MT;73,54
Itanhém;2916005;BA;30,72
Itanhomi;3133204;MG;61,56
Itaobim;3133303;MG;28,49
Itaoca;3522158;SP;56,1
Itaocara;3302106;RJ;67,95
Itapaci;5210901;GO;73,25
Itapagipe;3133402;MG;77,9
Itapajé;2306306;CE;18,78
Itaparica;2916104;BA;27,75
Itapé;2916203;BA;17,47
Itapebi;2916302;BA;17,24
Itapecerica;3133501;MG;64,12
Itapecerica da Serra;3522208;SP;81,89
Itapecuru Mirim;2105401;MA;17,68
Itapejara d'Oeste;4111209;PR;86,86
Itapema;4208302;SC;93,95
Itapemirim;3202801;ES;56,54
Itaperuçu;4111258;PR;62,79
Itaperuna;3302205;RJ;70,31
Itapetim;2607703;PE;20,62
Itapetinga;2916401;BA;36,46
Itapetininga;3522307;SP;82,31
Itapeva;3133600;MG;78,9
Itapeva;3522406;SP;72,38
Itapevi;3522505;SP;79,3
Itapicuru;2916500;BA;13,21
Itapipoca;2306405;CE;25,72
Itapira;3522604;SP;86,39
Itapiranga;1302009;AM;43,92
Itapiranga;4208401;SC;94,8
Itapirapuã;5211008;GO;73,21
Itapirapuã Paulista;3522653;SP;59,46
Itapiratins;1710904;TO;47,34
Itapissuma;2607752;PE;30,88
Itapitanga;2916609;BA;19,66
Itapiúna;2306504;CE;19,92
Itapoá;4208450;SC;86,27
Itápolis;3522703;SP;87,82
Itaporã;5004502;MS;73,16
Itaporã do Tocantins;1711100;TO;57,96
Itaporanga;2507002;PB;21,76
Itaporanga;3522802;SP;67,13
Itaporanga d'Ajuda;2803203;SE;27,66
Itapororoca;2507101;PB;26,41
Itapuã do Oeste;1101104;RO;57,57
Itapuca;4310579;RS;79,59
Itapuí;3522901;SP;76,73
Itapura;3523008;SP;76,43
Itapuranga;5211206;GO;78,76
Itaquaquecetuba;3523107;SP;79,33
Itaquara;2916708;BA;10,05
Itaqui;4310603;RS;74,39
Itaquiraí;5004601;MS;66,09
Itaquitinga;2607802;PE;21,34
Itarana;3202900;ES;72,13
Itarantim;2916807;BA;22,99
Itararé;3523206;SP;71,95
Itarema;2306553;CE;25,74
Itariri;3523305;SP;64,1
Itarumã;5211305;GO;75,21
Itati;4310652;RS;82,79
Itatiaia;3302254;RJ;78,74
Itatiaiuçu;3133709;MG;71,51
Itatiba;3523404;SP;90,43
Itatiba do Sul;4310702;RS;54,1
Itatim;2916856;BA;17,98
Itatinga;3523503;SP;74,86
Itatira;2306603;CE;11,44
Itatuba;2507200;PB;24,86
Itaú;2404903;RN;14,68
Itaú de Minas;3133758;MG;82,78
Itaúba;5104559;MT;71,18
Itaubal;1600253;AP;39,78
Itauçu;5211404;GO;79,67
Itaueira;2205102;PI;24,08
Itaúna;3133808;MG;86,03
Itaúna do Sul;4111308;PR;75,48
Itaverava;3133907;MG;44,43
Itinga;3134004;MG;21,44
Itinga do Maranhão;2105427;MA;30,2
Itiquira;5104609;MT;78,09
Itirapina;3523602;SP;85,26
Itirapuã;3523701;SP;73,11
Itiruçu;2916906;BA;26,89
Itiúba;2917003;BA;9,8
Itobi;3523800;SP;75,24
Itororó;2917102;BA;30,11
Itu;3523909;SP;86,83
Ituaçu;2917201;BA;22,63
Ituberá;2917300;BA;24,69
Itueta;3134103;MG;67,29
Ituiutaba;3134202;MG;76,87
Itumbiara;5211503;GO;78,28
Itumirim;3134301;MG;65,18
Itupeva;3524006;SP;87,85
Itupiranga;1503705;PA;19,06
Ituporanga;4208500;SC;95,41
Iturama;3134400;MG;75,77
Itutinga;3134509;MG;61,01
Ituverava;3524105;SP;77,75
Iuiu;2917334;BA;6,45
Iúna;3203007;ES;63,88
Ivaí;4111407;PR;78,91
Ivaiporã;4111506;PR;77,27
Ivaté;4111555;PR;71,36
Ivatuba;4111605;PR;82,03
Ivinhema;5004700;MS;71,62
Ivolândia;5211602;GO;77,38
Ivorá;4310751;RS;87,16
Ivoti;4310801;RS;96,17
Jaboatão dos Guararapes;2607901;PE;53,75
Jaborá;4208609;SC;93,9
Jaborandi;2917359;BA;33,38
Jaborandi;3524204;SP;73,49
Jaboti;4111704;PR;65,04
Jaboticaba;4310850;RS;70,75
Jaboticabal;3524303;SP;87,74
Jaboticatubas;3134608;MG;55,97
Jaçanã;2405009;RN;18,41
Jacaraci;2917409;BA;27,89
Jacaraú;2507309;PB;32,2
Jacaré dos Homens;2703403;AL;13,57
Jacareacanga;1503754;PA;24,94
Jacareí;3524402;SP;88,51
Jacarezinho;4111803;PR;68,55
Jaci;3524501;SP;83,44
Jaciara;5104807;MT;80,69
Jacinto;3134707;MG;23,69
Jacinto Machado;4208708;SC;86,54
Jacobina;2917508;BA;33,18
Jacobina do Piauí;2205151;PI;14,23
Jacuí;3134806;MG;74,57
Jacuípe;2703502;AL;21,96
Jacuizinho;4310876;RS;83,8
Jacundá;1503804;PA;24,4
Jacupiranga;3524600;SP;71,61
Jacutinga;3134905;MG;83,66
Jacutinga;4310900;RS;89,85
Jaguapitã;4111902;PR;80,01
Jaguaquara;2917607;BA;24,46
Jaguaraçu;3135001;MG;69,97
Jaguarão;4311007;RS;73,84
Jaguarari;2917706;BA;24,16
Jaguaré;3203056;ES;60,66
Jaguaretama;2306702;CE;17,09
Jaguari;4311106;RS;84,24
Jaguariaíva;4112009;PR;73,09
Jaguaribara;2306801;CE;38,07
Jaguaribe;2306900;CE;30,09
Jaguaripe;2917805;BA;11,59
Jaguariúna;3524709;SP;92,41
Jaguaruana;2307007;CE;23,29
Jaguaruna;4208807;SC;91,84
Jaíba;3135050;MG;26,69
Jaicós;2205201;PI;10,78
Jales;3524808;SP;88,19
Jambeiro;3524907;SP;80,81
Jampruca;3135076;MG;34,5
Janaúba;3135100;MG;31,75
Jandaia;5211701;GO;82,39
Jandaia do Sul;4112108;PR;77,26
Jandaíra;2405108;RN;18,16
Jandaíra;2917904;BA;14,24
Jandira;3525003;SP;86,1
Janduís;2405207;RN;12,9
Jangada;5104906;MT;39,49
Janiópolis;4112207;PR;88,41
Januária;3135209;MG;27,05
Januário Cicco;2405306;RN;23,69
Japaraíba;3135308;MG;71,08
Japaratinga;2703601;AL;32,16
Japaratuba;2803302;SE;35,55
Japeri;3302270;RJ;63,53
Japi;2405405;RN;13,46
Japira;4112306;PR;66,03
Japoatã;2803401;SE;20,59
Japonvar;3135357;MG;18,6
Japorã;5004809;MS;35,69
Japurá;1302108;AM;43,31
Japurá;4112405;PR;86,06
Jaqueira;2607950;PE;13,78
Jaquirana;4311122;RS;75,22
Jaraguá;5211800;GO;72,47
Jaraguá do Sul;4208906;SC;96,5
Jaraguari;5004908;MS;68,81
Jaramataia;2703700;AL;4,57
Jardim;2307106;CE;14,77
Jardim;5005004;MS;67,11
Jardim Alegre;4112504;PR;60,98
Jardim de Angicos;2405504;RN;17,46
Jardim de Piranhas;2405603;RN;24,71
Jardim do Mulato;2205250;PI;18,66
Jardim do Seridó;2405702;RN;29,07
Jardim Olinda;4112603;PR;74,4
Jardinópolis;3525102;SP;82,05
Jardinópolis;4208955;SC;95,71
Jari;4311130;RS;74,44
Jarinu;3525201;SP;87,67
Jaru;1100114;RO;76,52
Jataí;5211909;GO;84,42
Jataizinho;4112702;PR;83,14
Jataúba;2608008;PE;5,18
Jateí;5005103;MS;71,76
Jati;2307205;CE;15,53
Jatobá;2105450;MA;11,61
Jatobá;2608057;PE;31,3
Jatobá do Piauí;2205276;PI;13,56
Jaú;3525300;SP;84,62
Jaú do Tocantins;1711506;TO;45,4
Jaupaci;5212006;GO;75,33
Jauru;5105002;MT;66,93
Jeceaba;3135407;MG;62,11
Jenipapo de Minas;3135456;MG;22,56
Jenipapo dos Vieiras;2105476;MA;8,93
Jequeri;3135506;MG;44,03
Jequiá da Praia;2703759;AL;35,96
Jequié;2918001;BA;33,3
Jequitaí;3135605;MG;28,54
Jequitibá;3135704;MG;41,85
Jequitinhonha;3135803;MG;25,49
Jeremoabo;2918100;BA;16,8
Jericó;2507408;PB;16,15
Jeriquara;3525409;SP;76,48
Jerônimo Monteiro;3203106;ES;56,71
Jerumenha;2205300;PI;25,59
Jesuânia;3135902;MG;55,77
Jesuítas;4112751;PR;90,78
Jesúpolis;5212055;GO;57,62
Ji-Paraná;1100122;RO;77,07
Jijoca de Jericoacoara;2307254;CE;38,72
Jiquiriçá;2918209;BA;21,81
Jitaúna;2918308;BA;17,66
Joaçaba;4209003;SC;94,93
Joaíma;3136009;MG;24,3
Joanésia;3136108;MG;49,94
Joanópolis;3525508;SP;78,29
João Alfredo;2608107;PE;13,58
João Câmara;2405801;RN;22,36
João Costa;2205359;PI;13,98
João Dias;2405900;RN;9,32
João Dourado;2918357;BA;17,19
João Lisboa;2105500;MA;27,8
João Monlevade;3136207;MG;76,88
João Neiva;3203130;ES;71,82
João Pessoa;2507507;PB;70,91
João Pinheiro;3136306;MG;60,19
João Ramalho;3525607;SP;74,47
Joaquim Felício;3136405;MG;37,01
Joaquim Gomes;2703809;AL;20,35
Joaquim Nabuco;2608206;PE;15,37
Joaquim Pires;2205409;PI;16,81
Joaquim Távora;4112801;PR;74,39
Joca Claudino;2513653;PB;6,86
Joca Marques;2205458;PI;9,52
Jóia;4311155;RS;78,68
Joinville;4209102;SC;94,22
Jordânia;3136504;MG;26,49
Jordão;1200328;AC;20,81
José Boiteux;4209151;SC;91,11
José Bonifácio;3525706;SP;88,25
José da Penha;2406007;RN;24,72
José de Freitas;2205508;PI;23,69
José Gonçalves de Minas;3136520;MG;26,45
José Raydan;3136553;MG;29,51
Joselândia;2105609;MA;22,97
Josenópolis;3136579;MG;24,47
Joviânia;5212105;GO;79,06
Juara;5105101;MT;75,95
Juarez Távora;2507606;PB;23,18
Juarina;1711803;TO;48,71
Juatuba;3136652;MG;73,38
Juazeirinho;2507705;PB;13,75
Juazeiro;2918407;BA;29,95
Juazeiro do Norte;2307304;CE;36,76
Juazeiro do Piauí;2205516;PI;14,61
Jucás;2307403;CE;18,72
Jucati;2608255;PE;14,72
Jucuruçu;2918456;BA;13,12
Jucurutu;2406106;RN;23,33
Juína;5105150;MT;68,66
Juiz de Fora;3136702;MG;82,43
Júlio Borges;2205524;PI;14,78
Júlio de Castilhos;4311205;RS;78,38
Júlio Mesquita;3525805;SP;67,93
Jumirim;3525854;SP;87,92
Junco do Maranhão;2105658;MA;10,06
Junco do Seridó;2507804;PB;8,2
Jundiá;2406155;RN;22,61
Jundiá;2703908;AL;22,75
Jundiaí;3525904;SP;93,41
Jundiaí do Sul;4112900;PR;58,11
Junqueiro;2704005;AL;22,1
Junqueirópolis;3526001;SP;80,34
Jupi;2608305;PE;21,11
Jupiá;4209177;SC;85,25
Juquiá;3526100;SP;69,74
Juquitiba;3526209;SP;72,22
Juramento;3136801;MG;17,34
Juranda;4112959;PR;90,52
Jurema;2205532;PI;3,81
Jurema;2608404;PE;17,95
Juripiranga;2507903;PB;18,46
Juru;2508000;PB;22,52
Juruá;1302207;AM;25,66
Juruaia;3136900;MG;81,52
Juruena;5105176;MT;69,94
Juruti;1503903;PA;23,6
Juscimeira;5105200;MT;74,65
Jussara;2918506;BA;11,67
Jussara;4113007;PR;78,66
Jussara;5212204;GO;82,06
Jussari;2918555;BA;20,96
Jussiape;2918605;BA;16,54
Jutaí;1302306;AM;28,83
Juti;5005152;MS;53,67
Juvenília;3136959;MG;20,67
Kaloré;4113106;PR;68,09
Lábrea;1302405;AM;48,11
Lacerdópolis;4209201;SC;96,99
Ladainha;3137007;MG;27,35
Ladário;5005202;MS;59,39
Lafaiete Coutinho;2918704;BA;16,85
Lagamar;3137106;MG;69,74
Lagarto;2803500;SE;31,25
Lages;4209300;SC;92,28
Lago da Pedra;2105708;MA;25,49
Lago do Junco;2105807;MA;14,14
Lago dos Rodrigues;2105948;MA;26,1
Lago Verde;2105906;MA;11,71
Lagoa;2508109;PB;16,36
Lagoa Alegre;2205557;PI;17,34
Lagoa Bonita do Sul;4311239;RS;80,72
Lagoa d'Anta;2406205;RN;24,18
Lagoa da Canoa;2704104;AL;12,6
Lagoa da Confusão;1711902;TO;48,09
Lagoa da Prata;3137205;MG;74,26
Lagoa de Dentro;2508208;PB;18,82
Lagoa de Itaenga;2608503;PE;14,86
Lagoa de Pedras;2406304;RN;24,27
Lagoa de São Francisco;2205573;PI;14,24
Lagoa de Velhos;2406403;RN;26,01
Lagoa do Barro do Piauí;2205565;PI;12,15
Lagoa do Carro;2608453;PE;17,87
Lagoa do Mato;2105922;MA;13,06
Lagoa do Ouro;2608602;PE;16,83
Lagoa do Piauí;2205581;PI;22,75
Lagoa do Sítio;2205599;PI;15,87
Lagoa do Tocantins;1711951;TO;30,71
Lagoa dos Gatos;2608701;PE;18,94
Lagoa dos Patos;3137304;MG;16,97
Lagoa dos Três Cantos;4311270;RS;96,18
Lagoa Dourada;3137403;MG;62,42
Lagoa Formosa;3137502;MG;71,33
Lagoa Grande;2608750;PE;14,71
Lagoa Grande;3137536;MG;64,41
Lagoa Grande do Maranhão;2105963;MA;10,12
Lagoa Nova;2406502;RN;24,17
Lagoa Real;2918753;BA;8,03
Lagoa Salgada;2406601;RN;30,41
Lagoa Santa;3137601;MG;81,07
Lagoa Santa;5212253;GO;80,63
Lagoa Seca;2508307;PB;29,03
Lagoa Vermelha;4311304;RS;83,26
Lagoão;4311254;RS;52,11
Lagoinha;3526308;SP;67,07
Lagoinha do Piauí;2205540;PI;26,61
Laguna;4209409;SC;91,61
Laguna Carapã;5005251;MS;72,33
Laje;2918803;BA;23,21
Laje do Muriaé;3302304;RJ;46,29
Lajeado;1712009;TO;45,23
Lajeado;4311403;RS;93,71
Lajeado do Bugre;4311429;RS;62,6
Lajeado Grande;4209458;SC;96,24
Lajeado Novo;2105989;MA;22,93
Lajedão;2918902;BA;24,11
Lajedinho;2919009;BA;5,4
Lajedo;2608800;PE;26,42
Lajedo do Tabocal;2919058;BA;15,06
Lajes;2406700;RN;30,03
Lajes Pintadas;2406809;RN;19,43
Lajinha;3137700;MG;61,93
Lamarão;2919108;BA;9,23
Lambari;3137809;MG;79,48
Lambari D'Oeste;5105234;MT;56,01
Lamim;3137908;MG;42,53
Landri Sales;2205607;PI;42,59
Lapa;4113205;PR;78,85
Lapão;2919157;BA;20,13
Laranja da Terra;3203163;ES;63,75
Laranjal;3138005;MG;69,68
Laranjal;4113254;PR;72,05
Laranjal do Jari;1600279;AP;36,88
Laranjal Paulista;3526407;SP;86,21
Laranjeiras;2803609;SE;27,4
Laranjeiras do Sul;4113304;PR;74,36
Lassance;3138104;MG;42,9
Lastro;2508406;PB;7,27
Laurentino;4209508;SC;95,37
Lauro de Freitas;2919207;BA;65,33
Lauro Müller;4209607;SC;92,24
Lavandeira;1712157;TO;33,28
Lavínia;3526506;SP;75,84
Lavras;3138203;MG;77,9
Lavras da Mangabeira;2307502;CE;22,48
Lavras do Sul;4311502;RS;69,07
Lavrinhas;3526605;SP;73,75
Leandro Ferreira;3138302;MG;58,28
Lebon Régis;4209706;SC;79,95
Leme;3526704;SP;79,49
Leme do Prado;3138351;MG;33,75
Lençóis;2919306;BA;24,46
Lençóis Paulista;3526803;SP;88,46
Leoberto Leal;4209805;SC;91,54
Leopoldina;3138401;MG;68,26
Leopoldo de Bulhões;5212303;GO;70,82
Leópolis;4113403;PR;75,87
Liberato Salzano;4311601;RS;84,3
Liberdade;3138500;MG;52,59
Licínio de Almeida;2919405;BA;22,77
Lidianópolis;4113429;PR;69,25
Lima Campos;2106003;MA;31,34
Lima Duarte;3138609;MG;58,81
Limeira;3526902;SP;89,69
Limeira do Oeste;3138625;MG;73,4
Limoeiro;2608909;PE;24,33
Limoeiro de Anadia;2704203;AL;14,7
Limoeiro do Ajuru;1504000;PA;12,14
Limoeiro do Norte;2307601;CE;46,42
Lindoeste;4113452;PR;82,81
Lindóia;3527009;SP;91,24
Lindóia do Sul;4209854;SC;96,21
Lindolfo Collor;4311627;RS;94,2
Linha Nova;4311643;RS;85,86
Linhares;3203205;ES;68,72
Lins;3527108;SP;82,56
Livramento;2508505;PB;12,31
Livramento de Nossa Senhora;2919504;BA;20,68
Lizarda;1712405;TO;21,41
Loanda;4113502;PR;79,76
Lobato;4113601;PR;88,36
Logradouro;2508554;PB;25,49
Londrina;4113700;PR;90,33
Lontra;3138658;MG;21,26
Lontras;4209904;SC;91,97
Lorena;3527207;SP;80,77
Loreto;2106102;MA;15,17
Lourdes;3527256;SP;81,61
Louveira;3527306;SP;88,86
Lucas do Rio Verde;5105259;MT;81,26
Lucélia;3527405;SP;79,8
Lucena;2508604;PB;40,41
Lucianópolis;3527504;SP;80,02
Luciara;5105309;MT;50,43
Lucrécia;2406908;RN;25,15
Luís Antônio;3527603;SP;80,57
Luís Correia;2205706;PI;20,2
Luís Domingues;2106201;MA;14,64
Luís Eduardo Magalhães;2919553;BA;55,71
Luís Gomes;2407005;RN;15,08
Luisburgo;3138674;MG;61,53
Luislândia;3138682;MG;19,2
Luiz Alves;4210001;SC;96,49
Luiziana;4113734;PR;74,19
Luiziânia;3527702;SP;68,03
Luminárias;3138708;MG;58,2
Lunardelli;4113759;PR;65,17
Lupércio;3527801;SP;84,44
Lupionópolis;4113809;PR;64,53
Lutécia;3527900;SP;76,93
Luz;3138807;MG;68,5
Luzerna;4210035;SC;98,43
Luziânia;5212501;GO;66,52
Luzilândia;2205805;PI;17,37
Luzinópolis;1712454;TO;24,51
Macaé;3302403;RJ;73,81
Macaíba;2407104;RN;41,83
Macajuba;2919603;BA;13,06
Maçambará;4311718;RS;68,14
Macambira;2803708;SE;26,98
Macapá;1600303;AP;60,61
Macaparana;2609006;PE;25,59
Macarani;2919702;BA;19,5
Macatuba;3528007;SP;84,31
Macau;2407203;RN;37,63
Macaubal;3528106;SP;77,89
Macaúbas;2919801;BA;18,93
Macedônia;3528205;SP;83,09
Maceió;2704302;AL;58,47
Machacalis;3138906;MG;38,19
Machadinho;4311700;RS;84,65
Machadinho D'Oeste;1100130;RO;70,69
Machado;3139003;MG;77,53
Machados;2609105;PE;20,95
Macieira;4210050;SC;94,75
Macuco;3302452;RJ;66,08
Macururé;2919900;BA;6,03
Madalena;2307635;CE;16,35
Madeiro;2205854;PI;9,34
Madre de Deus;2919926;BA;40,46
Madre de Deus de Minas;3139102;MG;67,89
Mãe d'Água;2508703;PB;13,38
Mãe do Rio;1504059;PA;14,53
Maetinga;2919959;BA;21,86
Mafra;4210100;SC;90,87
Magalhães Barata;1504109;PA;23,58
Magalhães de Almeida;2106300;MA;14,82
Magda;3528304;SP;81,02
Magé;3302502;RJ;65,44
Maiquinique;2920007;BA;18,84
Mairi;2920106;BA;11,32
Mairinque;3528403;SP;84,05
Mairiporã;3528502;SP;83,14
Mairipotaba;5212600;GO;73,62
Major Gercino;4210209;SC;92,86
Major Isidoro;2704401;AL;11,15
Major Sales;2407252;RN;26,91
Major Vieira;4210308;SC;85,39
Malacacheta;3139201;MG;31,83
Malhada;2920205;BA;5,93
Malhada de Pedras;2920304;BA;14,02
Malhada dos Bois;2803807;SE;29,96
Malhador;2803906;SE;30,77
Mallet;4113908;PR;69,59
Malta;2508802;PB;20,35
Mamanguape;2508901;PB;33,36
Mambaí;5212709;GO;45,01
Mamborê;4114005;PR;83,01
Mamonas;3139250;MG;18,87
Mampituba;4311734;RS;92,21
Manacapuru;1302504;AM;39,75
Manaíra;2509008;PB;8,83
Manaquiri;1302553;AM;25,32
Manari;2609154;PE;5,64
Manaus;1302603;AM;70,05
Mâncio Lima;1200336;AC;50,11
Mandaguaçu;4114104;PR;84,2
Mandaguari;4114203;PR;87,63
Mandirituba;4114302;PR;82,95
Manduri;3528601;SP;77,01
Manfrinópolis;4114351;PR;69,83
Manga;3139300;MG;19,2
Mangaratiba;3302601;RJ;78,97
Mangueirinha;4114401;PR;77,33
Manhuaçu;3139409;MG;72,35
Manhumirim;3139508;MG;64,52
Manicoré;1302702;AM;57,63
Manoel Emídio;2205904;PI;32,16
Manoel Ribas;4114500;PR;79,12
Manoel Urbano;1200344;AC;51,51
Manoel Viana;4311759;RS;67,58
Manoel Vitorino;2920403;BA;9,68
Mansidão;2920452;BA;21,5
Mantena;3139607;MG;59,83
Mantenópolis;3203304;ES;60,38
Maquiné;4311775;RS;84,06
Mar de Espanha;3139805;MG;70,52
Mar Vermelho;2704906;AL;37,85
Mara Rosa;5212808;GO;70,51
Maraã;1302801;AM;28,19
Marabá;1504208;PA;36,24
Marabá Paulista;3528700;SP;60,17
Maracaçumé;2106326;MA;15,96
Maracaí;3528809;SP;77,25
Maracajá;4210407;SC;85,49
Maracaju;5005400;MS;85,2
Maracanã;1504307;PA;18,03
Maracanaú;2307650;CE;55,24
Maracás;2920502;BA;23,06
Maragogi;2704500;AL;35,88
Maragogipe;2920601;BA;20,37
Maraial;2609204;PE;15,72
Marajá do Sena;2106359;MA;11,36
Maranguape;2307700;CE;46,02
Maranhãozinho;2106375;MA;14,97
Marapanim;1504406;PA;18,13
Marapoama;3528858;SP;86,51
Maratá;4311791;RS;97,53
Marataízes;3203320;ES;59,06
Marau;4311809;RS;91,34
Maraú;2920700;BA;19,59
Maravilha;2704609;AL;12,88
Maravilha;4210506;SC;93,05
Maravilhas;3139706;MG;52,53
Marcação;2509057;PB;24,22
Marcelândia;5105580;MT;81,82
Marcelino Ramos;4311908;RS;91,58
Marcelino Vieira;2407302;RN;10,22
Marcionílio Souza;2920809;BA;10,37
Marco;2307809;CE;30,03
Marcolândia;2205953;PI;9,38
Marcos Parente;2206001;PI;29,36
Marechal Cândido Rondon;4114609;PR;92,32
Marechal Deodoro;2704708;AL;47,79
Marechal Floriano;3203346;ES;75,73
Marechal Thaumaturgo;1200351;AC;46,29
Marema;4210555;SC;89,08
Mari;2509107;PB;31,51
Maria da Fé;3139904;MG;74,83
Maria Helena;4114708;PR;76,43
Marialva;4114807;PR;88,56
Mariana;3140001;MG;69,04
Mariana Pimentel;4311981;RS;77,16
Mariano Moro;4312005;RS;81,9
Marianópolis do Tocantins;1712504;TO;37,2
Mariápolis;3528908;SP;73,99
Maribondo;2704807;AL;21,98
Maricá;3302700;RJ;80,49
Marilac;3140100;MG;47,96
Marilândia;3203353;ES;67,28
Marilândia do Sul;4114906;PR;68,4
Marilena;4115002;PR;74,37
Marília;3529005;SP;87,29
Mariluz;4115101;PR;74,96
Maringá;4115200;PR;92,86
Marinópolis;3529104;SP;73,92
Mário Campos;3140159;MG;74,81
Mariópolis;4115309;PR;87,98
Maripá;4115358;PR;91,35
Maripá de Minas;3140209;MG;70,29
Marituba;1504422;PA;38,92
Marizópolis;2509156;PB;13,44
Marliéria;3140308;MG;65,6
Marmeleiro;4115408;PR;87,95
Marmelópolis;3140407;MG;64,45
Marques de Souza;4312054;RS;92,7
Marquinho;4115457;PR;58,67
Martinho Campos;3140506;MG;64,83
Martinópole;2307908;CE;23,22
Martinópolis;3529203;SP;77,78
Martins;2407401;RN;38,5
Martins Soares;3140530;MG;59,75
Maruim;2804003;SE;28,97
Marumbi;4115507;PR;67,39
Marzagão;5212907;GO;71
Mascote;2920908;BA;16,77
Massapê;2308005;CE;21,1
Massapê do Piauí;2206050;PI;5,05
Massaranduba;2509206;PB;26,67
Massaranduba;4210605;SC;94,29
Mata;4312104;RS;71,47
Mata de São João;2921005;BA;32,51
Mata Grande;2705002;AL;10,04
Mata Roma;2106409;MA;12,09
Mata Verde;3140555;MG;34,93
Matão;3529302;SP;87,53
Mataraca;2509305;PB;31,86
Mateiros;1712702;TO;34,36
Matelândia;4115606;PR;87,16
Materlândia;3140605;MG;30,88
Mateus Leme;3140704;MG;66,6
Mathias Lobato;3171501;MG;43,3
Matias Barbosa;3140803;MG;75,44
Matias Cardoso;3140852;MG;8,23
Matias Olímpio;2206100;PI;15,71
Matina;2921054;BA;5,26
Matinha;2106508;MA;12,6
Matinhas;2509339;PB;10,48
Matinhos;4115705;PR;83,3
Matipó;3140902;MG;51,55
Mato Castelhano;4312138;RS;90,53
Mato Grosso;2509370;PB;24,4
Mato Leitão;4312153;RS;94,85
Mato Queimado;4312179;RS;88,22
Mato Rico;4115739;PR;77,79
Mato Verde;3141009;MG;17,97
Matões;2106607;MA;11,28
Matões do Norte;2106631;MA;6,53
Matos Costa;4210704;SC;91,81
Matozinhos;3141108;MG;63,88
Matrinchã;5212956;GO;73,56
Matriz de Camaragibe;2705101;AL;19,86
Matupá;5105606;MT;73,68
Maturéia;2509396;PB;7,82
Matutina;3141207;MG;66,33
Mauá;3529401;SP;86,62
