Municípios;Código municipal;UF;% do total geral
Irecê;2914604;BA;99,37
Iretama;4110805;PR;99,77
Irineópolis;4207908;SC;98,17
Irituia;1503507;PA;80,03
Irupi;3202652;ES;99,94
Isaías Coelho;2204907;PI;80,47
Israelândia;5210307;GO;99,9
Itá;4208005;SC;99,93
Itaara;4310538;RS;99,76
Itabaiana;2506905;PB;97,42
Itabaiana;2802908;SE;99,34
Itabaianinha;2803005;SE;95,18
Itabela;2914653;BA;97,28
Itaberá;3521705;SP;99,65
Itaberaba;2914703;BA;95,66
Itaberaí;5210406;GO;99,93
Itabi;2803104;SE;98,41
Itabira;3131703;MG;99,82
Itabirinha;3131802;MG;99,74
Itabirito;3131901;MG;99,92
Itaboraí;3301900;RJ;99,59
Itabuna;2914802;BA;97,99
Itacajá;1710508;TO;85,93
Itacambira;3132008;MG;97,19
Itacarambi;3132107;MG;96,33
Itacaré;2914901;BA;90,52
Itacoatiara;1301902;AM;92,25
Itacuruba;2607406;PE;92,93
Itacurubi;4310553;RS;99,15
Itaeté;2915007;BA;94,29
Itagi;2915106;BA;95,29
Itagibá;2915205;BA;97,13
Itagimirim;2915304;BA;98,04
Itaguaçu;3202702;ES;99,96
Itaguaçu da Bahia;2915353;BA;90,46
Itaguaí;3302007;RJ;99,88
Itaguajé;4110904;PR;99,88
Itaguara;3132206;MG;99,9
Itaguari;5210562;GO;99,95
Itaguaru;5210604;GO;100
Itaguatins;1710706;TO;87,89
Itaí;3521804;SP;99,83
Itaíba;2607505;PE;83,04
Itaiçaba;2306207;CE;97,27
Itainópolis;2205003;PI;89,98
Itaiópolis;4208104;SC;98,91
Itaipava do Grajaú;2105351;MA;78,8
Itaipé;3132305;MG;97,23
Itaipulândia;4110953;PR;98,76
Itaitinga;2306256;CE;99,57
Itaituba;1503606;PA;95,19
Itajá;2404853;RN;97,58
Itajá;5210802;GO;99,77
Itajaí;4208203;SC;99,87
Itajobi;3521903;SP;100
Itaju;3522000;SP;99,85
Itaju do Colônia;2915403;BA;96,39
Itajubá;3132404;MG;99,94
Itajuípe;2915502;BA;98,06
Italva;3302056;RJ;99,93
Itamaraju;2915601;BA;98,29
Itamarandiba;3132503;MG;98,85
Itamarati;1301951;AM;43,98
Itamarati de Minas;3132602;MG;99,93
Itamari;2915700;BA;92,29
Itambacuri;3132701;MG;97,91
Itambaracá;4111001;PR;99,91
Itambé;2607653;PE;91,99
Itambé;2915809;BA;99,38
Itambé;4111100;PR;99,91
Itambé do Mato Dentro;3132800;MG;99,28
Itamogi;3132909;MG;99,98
Itamonte;3133006;MG;99,98
Itanagra;2915908;BA;95,6
Itanhaém;3522109;SP;99,85
Itanhandu;3133105;MG;100
Itanhangá;5104542;MT;99,92
Itanhém;2916005;BA;98,87
Itanhomi;3133204;MG;100
Itaobim;3133303;MG;97,72
Itaoca;3522158;SP;98,89
Itaocara;3302106;RJ;99,82
Itapaci;5210901;GO;99,86
Itapagipe;3133402;MG;99,94
Itapajé;2306306;CE;94,24
Itaparica;2916104;BA;99,13
Itapé;2916203;BA;98,2
Itapebi;2916302;BA;96,34
Itapecerica;3133501;MG;99,85
Itapecerica da Serra;3522208;SP;99,84
Itapecuru Mirim;2105401;MA;83,23
Itapejara d'Oeste;4111209;PR;99,96
Itapema;4208302;SC;99,93
Itapemirim;3202801;ES;99,8
Itaperuçu;4111258;PR;98,76
Itaperuna;3302205;RJ;99,87
Itapetim;2607703;PE;94,83
Itapetinga;2916401;BA;99,69
Itapetininga;3522307;SP;99,9
Itapeva;3133600;MG;99,93
Itapeva;3522406;SP;99,86
Itapevi;3522505;SP;99,87
Itapicuru;2916500;BA;95,31
Itapipoca;2306405;CE;95,39
Itapira;3522604;SP;99,96
Itapiranga;1302009;AM;86,03
Itapiranga;4208401;SC;99,8
Itapirapuã;5211008;GO;99,81
Itapirapuã Paulista;3522653;SP;99,1
Itapiratins;1710904;TO;93,49
Itapissuma;2607752;PE;99,1
Itapitanga;2916609;BA;97,13
Itapiúna;2306504;CE;95,18
Itapoá;4208450;SC;99,71
Itápolis;3522703;SP;99,95
Itaporã;5004502;MS;85,37
Itaporã do Tocantins;1711100;TO;99,03
Itaporanga;2507002;PB;97,85
Itaporanga;3522802;SP;99,64
Itaporanga d'Ajuda;2803203;SE;97,01
Itapororoca;2507101;PB;96,58
Itapuã do Oeste;1101104;RO;98,28
Itapuca;4310579;RS;99,03
Itapuí;3522901;SP;99,96
Itapura;3523008;SP;99,93
Itapuranga;5211206;GO;99,9
Itaquaquecetuba;3523107;SP;99,89
Itaquara;2916708;BA;98,92
Itaqui;4310603;RS;99,73
Itaquiraí;5004601;MS;99,09
Itaquitinga;2607802;PE;92,69
Itarana;3202900;ES;100
Itarantim;2916807;BA;98,84
Itararé;3523206;SP;99,85
Itarema;2306553;CE;92,31
Itariri;3523305;SP;99,72
Itarumã;5211305;GO;99,61
Itati;4310652;RS;99,62
Itatiaia;3302254;RJ;99,89
Itatiaiuçu;3133709;MG;99,89
Itatiba;3523404;SP;99,96
Itatiba do Sul;4310702;RS;99,46
Itatim;2916856;BA;96,16
Itatinga;3523503;SP;99,97
Itatira;2306603;CE;72,07
Itatuba;2507200;PB;96,9
Itaú;2404903;RN;99,42
Itaú de Minas;3133758;MG;100
Itaúba;5104559;MT;99,89
Itaubal;1600253;AP;97,65
Itauçu;5211404;GO;99,97
Itaueira;2205102;PI;89,57
Itaúna;3133808;MG;99,98
Itaúna do Sul;4111308;PR;99,92
Itaverava;3133907;MG;99,65
Itinga;3134004;MG;93,57
Itinga do Maranhão;2105427;MA;97,01
Itiquira;5104609;MT;99,88
Itirapina;3523602;SP;99,94
Itirapuã;3523701;SP;100
Itiruçu;2916906;BA;98,19
Itiúba;2917003;BA;81,63
Itobi;3523800;SP;99,93
Itororó;2917102;BA;99,21
Itu;3523909;SP;99,87
Ituaçu;2917201;BA;97,48
Ituberá;2917300;BA;97,19
Itueta;3134103;MG;99,73
Ituiutaba;3134202;MG;99,89
Itumbiara;5211503;GO;99,92
Itumirim;3134301;MG;99,96
Itupeva;3524006;SP;99,98
Itupiranga;1503705;PA;91,4
Ituporanga;4208500;SC;99,92
Iturama;3134400;MG;99,93
Itutinga;3134509;MG;99,63
Ituverava;3524105;SP;99,99
Iuiu;2917334;BA;99
Iúna;3203007;ES;99,93
Ivaí;4111407;PR;98,19
Ivaiporã;4111506;PR;99,95
Ivaté;4111555;PR;100
Ivatuba;4111605;PR;100
Ivinhema;5004700;MS;99,97
Ivolândia;5211602;GO;99,27
Ivorá;4310751;RS;98,65
Ivoti;4310801;RS;99,99
Jaboatão dos Guararapes;2607901;PE;99,46
Jaborá;4208609;SC;99,87
Jaborandi;2917359;BA;96,59
Jaborandi;3524204;SP;100
Jaboti;4111704;PR;99,85
Jaboticaba;4310850;RS;99
Jaboticabal;3524303;SP;99,96
Jaboticatubas;3134608;MG;99,73
Jaçanã;2405009;RN;98,91
Jacaraci;2917409;BA;99,52
Jacaraú;2507309;PB;94,75
Jacaré dos Homens;2703403;AL;96,63
Jacareacanga;1503754;PA;62,66
Jacareí;3524402;SP;99,94
Jacarezinho;4111803;PR;99,85
Jaci;3524501;SP;99,96
Jaciara;5104807;MT;99,83
Jacinto;3134707;MG;97,73
Jacinto Machado;4208708;SC;99,77
Jacobina;2917508;BA;97,53
Jacobina do Piauí;2205151;PI;89,94
Jacuí;3134806;MG;99,86
Jacuípe;2703502;AL;93,55
Jacuizinho;4310876;RS;97,32
Jacundá;1503804;PA;95,35
Jacupiranga;3524600;SP;99,64
Jacutinga;3134905;MG;99,99
Jacutinga;4310900;RS;99,92
Jaguapitã;4111902;PR;99,95
Jaguaquara;2917607;BA;98,12
Jaguaraçu;3135001;MG;99,82
Jaguarão;4311007;RS;99,69
Jaguarari;2917706;BA;95,76
Jaguaré;3203056;ES;99,45
Jaguaretama;2306702;CE;94,58
Jaguari;4311106;RS;99,49
Jaguariaíva;4112009;PR;99,48
Jaguaribara;2306801;CE;98,87
Jaguaribe;2306900;CE;98,29
Jaguaripe;2917805;BA;92,92
Jaguariúna;3524709;SP;99,98
Jaguaruana;2307007;CE;96,01
Jaguaruna;4208807;SC;99,96
Jaíba;3135050;MG;99,32
Jaicós;2205201;PI;90,14
Jales;3524808;SP;99,98
Jambeiro;3524907;SP;99,91
Jampruca;3135076;MG;97,71
Janaúba;3135100;MG;99,29
Jandaia;5211701;GO;100
Jandaia do Sul;4112108;PR;99,94
Jandaíra;2405108;RN;93,98
Jandaíra;2917904;BA;93,13
Jandira;3525003;SP;99,94
Janduís;2405207;RN;97,08
Jangada;5104906;MT;97,25
Janiópolis;4112207;PR;99,91
Januária;3135209;MG;95,63
Januário Cicco;2405306;RN;95,89
Japaraíba;3135308;MG;99,94
Japaratinga;2703601;AL;92,34
Japaratuba;2803302;SE;98,84
Japeri;3302270;RJ;99,75
Japi;2405405;RN;92,79
Japira;4112306;PR;99,51
Japoatã;2803401;SE;97,05
Japonvar;3135357;MG;97,69
Japorã;5004809;MS;56,74
Japurá;1302108;AM;68,13
Japurá;4112405;PR;100
Jaqueira;2607950;PE;95,98
Jaquirana;4311122;RS;99,21
Jaraguá;5211800;GO;99,8
Jaraguá do Sul;4208906;SC;99,95
Jaraguari;5004908;MS;99,85
Jaramataia;2703700;AL;95,49
Jardim;2307106;CE;89,24
Jardim;5005004;MS;99,75
Jardim Alegre;4112504;PR;99,89
Jardim de Angicos;2405504;RN;77,11
Jardim de Piranhas;2405603;RN;98,47
Jardim do Mulato;2205250;PI;94,13
Jardim do Seridó;2405702;RN;99,22
Jardim Olinda;4112603;PR;100
Jardinópolis;3525102;SP;99,98
Jardinópolis;4208955;SC;99,7
Jari;4311130;RS;98,57
Jarinu;3525201;SP;99,96
Jaru;1100114;RO;99,78
Jataí;5211909;GO;99,87
Jataizinho;4112702;PR;99,93
Jataúba;2608008;PE;84,13
Jateí;5005103;MS;100
Jati;2307205;CE;96,76
Jatobá;2105450;MA;89,82
Jatobá;2608057;PE;93,09
Jatobá do Piauí;2205276;PI;91,19
Jaú;3525300;SP;99,97
Jaú do Tocantins;1711506;TO;96,77
Jaupaci;5212006;GO;99,74
Jauru;5105002;MT;99,68
Jeceaba;3135407;MG;99,91
Jenipapo de Minas;3135456;MG;97,65
Jenipapo dos Vieiras;2105476;MA;72,36
Jequeri;3135506;MG;99,75
Jequiá da Praia;2703759;AL;97,45
Jequié;2918001;BA;98,37
Jequitaí;3135605;MG;97,89
Jequitibá;3135704;MG;99,51
Jequitinhonha;3135803;MG;95,96
Jeremoabo;2918100;BA;92,32
Jericó;2507408;PB;96,58
Jeriquara;3525409;SP;100
Jerônimo Monteiro;3203106;ES;99,95
Jerumenha;2205300;PI;91,9
Jesuânia;3135902;MG;100
Jesuítas;4112751;PR;100
Jesúpolis;5212055;GO;99,88
Ji-Paraná;1100122;RO;99,44
Jijoca de Jericoacoara;2307254;CE;98,42
Jiquiriçá;2918209;BA;97,86
Jitaúna;2918308;BA;93,15
Joaçaba;4209003;SC;99,86
Joaíma;3136009;MG;96,67
Joanésia;3136108;MG;99,76
Joanópolis;3525508;SP;99,91
João Alfredo;2608107;PE;94,49
João Câmara;2405801;RN;93,98
João Costa;2205359;PI;93,06
João Dias;2405900;RN;96,68
João Dourado;2918357;BA;97,39
João Lisboa;2105500;MA;94,82
João Monlevade;3136207;MG;99,94
João Neiva;3203130;ES;99,88
João Pessoa;2507507;PB;99,83
João Pinheiro;3136306;MG;99,82
João Ramalho;3525607;SP;99,87
Joaquim Felício;3136405;MG;97,74
Joaquim Gomes;2703809;AL;85,66
Joaquim Nabuco;2608206;PE;97,1
Joaquim Pires;2205409;PI;77,96
Joaquim Távora;4112801;PR;99,98
Joca Claudino;2513653;PB;99,54
Joca Marques;2205458;PI;76,92
Jóia;4311155;RS;99,68
Joinville;4209102;SC;99,95
Jordânia;3136504;MG;98,01
Jordão;1200328;AC;49,13
José Boiteux;4209151;SC;98,88
José Bonifácio;3525706;SP;100
José da Penha;2406007;RN;98,79
José de Freitas;2205508;PI;91,06
José Gonçalves de Minas;3136520;MG;99,78
José Raydan;3136553;MG;98,98
Joselândia;2105609;MA;82,67
Josenópolis;3136579;MG;95,45
Joviânia;5212105;GO;100
Juara;5105101;MT;98,51
Juarez Távora;2507606;PB;96,86
Juarina;1711803;TO;98,51
Juatuba;3136652;MG;99,81
Juazeirinho;2507705;PB;85,12
Juazeiro;2918407;BA;98,64
Juazeiro do Norte;2307304;CE;99,49
Juazeiro do Piauí;2205516;PI;85,77
Jucás;2307403;CE;94,6
Jucati;2608255;PE;84,21
Jucuruçu;2918456;BA;93,2
Jucurutu;2406106;RN;96,71
Juína;5105150;MT;97,85
Juiz de Fora;3136702;MG;99,92
Júlio Borges;2205524;PI;81,29
Júlio de Castilhos;4311205;RS;99,67
Júlio Mesquita;3525805;SP;99,87
Jumirim;3525854;SP;99,9
Junco do Maranhão;2105658;MA;89,93
Junco do Seridó;2507804;PB;97,38
Jundiá;2406155;RN;96,47
Jundiá;2703908;AL;94,37
Jundiaí;3525904;SP;99,97
Jundiaí do Sul;4112900;PR;99,84
Junqueiro;2704005;AL;99,36
Junqueirópolis;3526001;SP;99,96
Jupi;2608305;PE;87,75
Jupiá;4209177;SC;99,68
Juquiá;3526100;SP;99,68
Juquitiba;3526209;SP;99,79
Juramento;3136801;MG;98,77
Juranda;4112959;PR;99,93
Jurema;2205532;PI;92,26
Jurema;2608404;PE;95,47
Juripiranga;2507903;PB;94,75
Juru;2508000;PB;95,92
Juruá;1302207;AM;81,61
Juruaia;3136900;MG;99,93
Juruena;5105176;MT;99,81
Juruti;1503903;PA;84,86
Juscimeira;5105200;MT;99,82
Jussara;2918506;BA;95,05
Jussara;4113007;PR;100
Jussara;5212204;GO;99,82
Jussari;2918555;BA;98,56
Jussiape;2918605;BA;98,58
Jutaí;1302306;AM;68,46
Juti;5005152;MS;93,04
Juvenília;3136959;MG;96,79
Kaloré;4113106;PR;100
Lábrea;1302405;AM;72,31
Lacerdópolis;4209201;SC;100
Ladainha;3137007;MG;90,57
Ladário;5005202;MS;99,8
Lafaiete Coutinho;2918704;BA;99,44
Lagamar;3137106;MG;99,5
Lagarto;2803500;SE;97,27
Lages;4209300;SC;99,52
Lago da Pedra;2105708;MA;89,95
Lago do Junco;2105807;MA;82,82
Lago dos Rodrigues;2105948;MA;94,96
Lago Verde;2105906;MA;73,2
Lagoa;2508109;PB;93,21
Lagoa Alegre;2205557;PI;78,52
Lagoa Bonita do Sul;4311239;RS;99,19
Lagoa d'Anta;2406205;RN;98,91
Lagoa da Canoa;2704104;AL;84,58
Lagoa da Confusão;1711902;TO;92,04
Lagoa da Prata;3137205;MG;99,96
Lagoa de Dentro;2508208;PB;90,61
Lagoa de Itaenga;2608503;PE;98,66
Lagoa de Pedras;2406304;RN;98,83
Lagoa de São Francisco;2205573;PI;89,23
Lagoa de Velhos;2406403;RN;99,65
Lagoa do Barro do Piauí;2205565;PI;90,81
Lagoa do Carro;2608453;PE;96,23
Lagoa do Mato;2105922;MA;79,92
Lagoa do Ouro;2608602;PE;95,3
Lagoa do Piauí;2205581;PI;90,89
Lagoa do Sítio;2205599;PI;94,75
Lagoa do Tocantins;1711951;TO;89,14
Lagoa dos Gatos;2608701;PE;95,59
Lagoa dos Patos;3137304;MG;98,42
Lagoa dos Três Cantos;4311270;RS;100
Lagoa Dourada;3137403;MG;99,88
Lagoa Formosa;3137502;MG;99,89
Lagoa Grande;2608750;PE;93,81
Lagoa Grande;3137536;MG;99,7
Lagoa Grande do Maranhão;2105963;MA;85,44
Lagoa Nova;2406502;RN;97,02
Lagoa Real;2918753;BA;96,98
Lagoa Salgada;2406601;RN;96,14
Lagoa Santa;3137601;MG;99,92
Lagoa Santa;5212253;GO;99,81
Lagoa Seca;2508307;PB;97,08
Lagoa Vermelha;4311304;RS;99,62
Lagoão;4311254;RS;97,64
Lagoinha;3526308;SP;99,62
Lagoinha do Piauí;2205540;PI;96,93
Laguna;4209409;SC;99,85
Laguna Carapã;5005251;MS;93,45
Laje;2918803;BA;94,64
Laje do Muriaé;3302304;RJ;99,96
Lajeado;1712009;TO;97,94
Lajeado;4311403;RS;99,84
Lajeado do Bugre;4311429;RS;98,68
Lajeado Grande;4209458;SC;100
Lajeado Novo;2105989;MA;96,88
Lajedão;2918902;BA;98,52
Lajedinho;2919009;BA;91,93
Lajedo;2608800;PE;96,97
Lajedo do Tabocal;2919058;BA;93,77
Lajes;2406700;RN;95,08
Lajes Pintadas;2406809;RN;91,92
Lajinha;3137700;MG;99,93
Lamarão;2919108;BA;87,86
Lambari;3137809;MG;99,95
Lambari D'Oeste;5105234;MT;99,83
Lamim;3137908;MG;100
Landri Sales;2205607;PI;95,6
Lapa;4113205;PR;98,83
Lapão;2919157;BA;98,01
Laranja da Terra;3203163;ES;99,81
Laranjal;3138005;MG;100
Laranjal;4113254;PR;98,46
Laranjal do Jari;1600279;AP;90,01
Laranjal Paulista;3526407;SP;99,97
Laranjeiras;2803609;SE;99,62
Laranjeiras do Sul;4113304;PR;99,16
Lassance;3138104;MG;99,14
Lastro;2508406;PB;91,06
Laurentino;4209508;SC;100
Lauro de Freitas;2919207;BA;99,82
Lauro Müller;4209607;SC;99,92
Lavandeira;1712157;TO;96,08
Lavínia;3526506;SP;99,67
Lavras;3138203;MG;99,96
Lavras da Mangabeira;2307502;CE;95,44
Lavras do Sul;4311502;RS;99,42
Lavrinhas;3526605;SP;99,92
Leandro Ferreira;3138302;MG;99,59
Lebon Régis;4209706;SC;99,38
Leme;3526704;SP;99,95
Leme do Prado;3138351;MG;99,34
Lençóis;2919306;BA;94,85
Lençóis Paulista;3526803;SP;99,95
Leoberto Leal;4209805;SC;100
Leopoldina;3138401;MG;99,94
Leopoldo de Bulhões;5212303;GO;99,54
Leópolis;4113403;PR;100
Liberato Salzano;4311601;RS;97,97
Liberdade;3138500;MG;99,94
Licínio de Almeida;2919405;BA;99,5
Lidianópolis;4113429;PR;100
Lima Campos;2106003;MA;94,56
Lima Duarte;3138609;MG;99,85
Limeira;3526902;SP;99,96
Limeira do Oeste;3138625;MG;100
Limoeiro;2608909;PE;98,71
Limoeiro de Anadia;2704203;AL;96,29
Limoeiro do Ajuru;1504000;PA;63,9
Limoeiro do Norte;2307601;CE;99,6
Lindoeste;4113452;PR;99,79
Lindóia;3527009;SP;99,96
Lindóia do Sul;4209854;SC;99,82
Lindolfo Collor;4311627;RS;100
Linha Nova;4311643;RS;99,25
Linhares;3203205;ES;99,74
Lins;3527108;SP;99,95
Livramento;2508505;PB;94,05
Livramento de Nossa Senhora;2919504;BA;97,86
Lizarda;1712405;TO;81,05
Loanda;4113502;PR;99,94
Lobato;4113601;PR;99,94
Logradouro;2508554;PB;99,41
Londrina;4113700;PR;99,95
Lontra;3138658;MG;98,35
Lontras;4209904;SC;99,96
Lorena;3527207;SP;99,85
Loreto;2106102;MA;91,04
Lourdes;3527256;SP;100
Louveira;3527306;SP;99,96
Lucas do Rio Verde;5105259;MT;99,94
Lucélia;3527405;SP;99,8
Lucena;2508604;PB;99,21
Lucianópolis;3527504;SP;100
Luciara;5105309;MT;96,35
Lucrécia;2406908;RN;99,75
Luís Antônio;3527603;SP;100
Luís Correia;2205706;PI;86,18
Luís Domingues;2106201;MA;82,22
Luís Eduardo Magalhães;2919553;BA;99,82
Luís Gomes;2407005;RN;88,34
Luisburgo;3138674;MG;100
Luislândia;3138682;MG;95,56
Luiz Alves;4210001;SC;99,92
Luiziana;4113734;PR;99,88
Luiziânia;3527702;SP;99,88
Luminárias;3138708;MG;99,91
Lunardelli;4113759;PR;100
Lupércio;3527801;SP;100
Lupionópolis;4113809;PR;100
Lutécia;3527900;SP;100
Luz;3138807;MG;99,97
Luzerna;4210035;SC;99,91
Luziânia;5212501;GO;99,89
Luzilândia;2205805;PI;87,16
Luzinópolis;1712454;TO;96,55
Macaé;3302403;RJ;99,89
Macaíba;2407104;RN;99,22
Macajuba;2919603;BA;87,4
Maçambará;4311718;RS;99,45
Macambira;2803708;SE;95,98
Macapá;1600303;AP;97,71
Macaparana;2609006;PE;97,84
Macarani;2919702;BA;99,74
Macatuba;3528007;SP;99,93
Macau;2407203;RN;99,15
Macaubal;3528106;SP;100
Macaúbas;2919801;BA;96,27
Macedônia;3528205;SP;99,74
Maceió;2704302;AL;99,74
Machacalis;3138906;MG;99,55
Machadinho;4311700;RS;99,78
Machadinho D'Oeste;1100130;RO;96,52
Machado;3139003;MG;99,95
Machados;2609105;PE;96,02
Macieira;4210050;SC;99,07
Macuco;3302452;RJ;99,9
Macururé;2919900;BA;82,59
Madalena;2307635;CE;95,43
Madeiro;2205854;PI;75,24
Madre de Deus;2919926;BA;99,76
Madre de Deus de Minas;3139102;MG;99,9
Mãe d'Água;2508703;PB;92,06
Mãe do Rio;1504059;PA;95,19
Maetinga;2919959;BA;93,93
Mafra;4210100;SC;99,48
Magalhães Barata;1504109;PA;91,58
Magalhães de Almeida;2106300;MA;87,3
Magda;3528304;SP;100
Magé;3302502;RJ;99,65
Maiquinique;2920007;BA;98,3
Mairi;2920106;BA;90,53
Mairinque;3528403;SP;99,95
Mairiporã;3528502;SP;99,87
Mairipotaba;5212600;GO;99,81
Major Gercino;4210209;SC;98,67
Major Isidoro;2704401;AL;75,51
Major Sales;2407252;RN;99,7
Major Vieira;4210308;SC;98,58
Malacacheta;3139201;MG;96,47
Malhada;2920205;BA;96,65
Malhada de Pedras;2920304;BA;95,28
Malhada dos Bois;2803807;SE;99,75
Malhador;2803906;SE;99,19
Mallet;4113908;PR;98,36
Malta;2508802;PB;99,46
Mamanguape;2508901;PB;97,14
Mambaí;5212709;GO;99,27
Mamborê;4114005;PR;99,89
Mamonas;3139250;MG;99,49
Mampituba;4311734;RS;99,51
Manacapuru;1302504;AM;91,15
Manaíra;2509008;PB;92,76
Manaquiri;1302553;AM;86,86
Manari;2609154;PE;78,58
Manaus;1302603;AM;99,09
Mâncio Lima;1200336;AC;69,94
Mandaguaçu;4114104;PR;99,96
Mandaguari;4114203;PR;100
Mandirituba;4114302;PR;99,44
Manduri;3528601;SP;99,92
Manfrinópolis;4114351;PR;99,32
Manga;3139300;MG;96,58
Mangaratiba;3302601;RJ;99,87
Mangueirinha;4114401;PR;98,9
Manhuaçu;3139409;MG;99,93
Manhumirim;3139508;MG;99,91
Manicoré;1302702;AM;72,4
Manoel Emídio;2205904;PI;96,65
Manoel Ribas;4114500;PR;93,04
Manoel Urbano;1200344;AC;61,6
Manoel Viana;4311759;RS;99,75
Manoel Vitorino;2920403;BA;90,94
Mansidão;2920452;BA;92,95
Mantena;3139607;MG;99,87
Mantenópolis;3203304;ES;99,88
Maquiné;4311775;RS;98,42
Mar de Espanha;3139805;MG;99,85
Mar Vermelho;2704906;AL;99,34
Mara Rosa;5212808;GO;99,66
Maraã;1302801;AM;67,89
Marabá;1504208;PA;96,42
Marabá Paulista;3528700;SP;98,63
Maracaçumé;2106326;MA;91,85
Maracaí;3528809;SP;99,96
Maracajá;4210407;SC;99,96
Maracaju;5005400;MS;99,67
Maracanã;1504307;PA;88,1
Maracanaú;2307650;CE;99,36
Maracás;2920502;BA;94,43
Maragogi;2704500;AL;96,68
Maragogipe;2920601;BA;96,81
Maraial;2609204;PE;92,4
Marajá do Sena;2106359;MA;64,81
Maranguape;2307700;CE;97,35
Maranhãozinho;2106375;MA;86,02
Marapanim;1504406;PA;96,01
Marapoama;3528858;SP;100
Maratá;4311791;RS;99,9
Marataízes;3203320;ES;99,8
Marau;4311809;RS;99,95
Maraú;2920700;BA;88,51
Maravilha;2704609;AL;81,4
Maravilha;4210506;SC;99,95
Maravilhas;3139706;MG;99,8
Marcação;2509057;PB;96,92
Marcelândia;5105580;MT;97,94
Marcelino Ramos;4311908;RS;99,6
Marcelino Vieira;2407302;RN;90,91
Marcionílio Souza;2920809;BA;87,54
Marco;2307809;CE;97,77
Marcolândia;2205953;PI;82,81
Marcos Parente;2206001;PI;94,63
Marechal Cândido Rondon;4114609;PR;99,98
Marechal Deodoro;2704708;AL;99,4
Marechal Floriano;3203346;ES;99,74
Marechal Thaumaturgo;1200351;AC;41,47
Marema;4210555;SC;99,87
Mari;2509107;PB;98,56
Maria da Fé;3139904;MG;99,81
Maria Helena;4114708;PR;99,78
Marialva;4114807;PR;99,99
Mariana;3140001;MG;99,92
Mariana Pimentel;4311981;RS;98,96
Mariano Moro;4312005;RS;99,87
Marianópolis do Tocantins;1712504;TO;97,87
Mariápolis;3528908;SP;99,71
Maribondo;2704807;AL;97,11
Maricá;3302700;RJ;99,84
Marilac;3140100;MG;99,94
Marilândia;3203353;ES;99,94
Marilândia do Sul;4114906;PR;100
Marilena;4115002;PR;100
Marília;3529005;SP;99,95
Mariluz;4115101;PR;99,54
Maringá;4115200;PR;99,98
Marinópolis;3529104;SP;100
Mário Campos;3140159;MG;99,89
Mariópolis;4115309;PR;99,5
Maripá;4115358;PR;99,96
Maripá de Minas;3140209;MG;100
Marituba;1504422;PA;99,32
Marizópolis;2509156;PB;99,64
Marliéria;3140308;MG;99,71
Marmeleiro;4115408;PR;99,66
Marmelópolis;3140407;MG;99,66
Marques de Souza;4312054;RS;99,75
Marquinho;4115457;PR;97,74
Martinho Campos;3140506;MG;99,94
Martinópole;2307908;CE;90,83
Martinópolis;3529203;SP;99,89
Martins;2407401;RN;98,99
Martins Soares;3140530;MG;99,93
Maruim;2804003;SE;97,11
Marumbi;4115507;PR;100
Marzagão;5212907;GO;99,9
Mascote;2920908;BA;97,37
Massapê;2308005;CE;85,72
Massapê do Piauí;2206050;PI;81,23
Massaranduba;2509206;PB;90,33
Massaranduba;4210605;SC;99,87
Mata;4312104;RS;98,77
Mata de São João;2921005;BA;98,62
Mata Grande;2705002;AL;75,27
Mata Roma;2106409;MA;74,14
Mata Verde;3140555;MG;99,59
Matão;3529302;SP;99,97
Mataraca;2509305;PB;97,95
Mateiros;1712702;TO;82,86
Matelândia;4115606;PR;99,94
Materlândia;3140605;MG;98,09
Mateus Leme;3140704;MG;99,88
Mathias Lobato;3171501;MG;99,54
Matias Barbosa;3140803;MG;99,87
Matias Cardoso;3140852;MG;95,01
Matias Olímpio;2206100;PI;80,64
Matina;2921054;BA;90,62
Matinha;2106508;MA;79,16
Matinhas;2509339;PB;98,45
Matinhos;4115705;PR;99,85
Matipó;3140902;MG;99,92
Mato Castelhano;4312138;RS;97,3
Mato Grosso;2509370;PB;96,85
Mato Leitão;4312153;RS;99,73
Mato Queimado;4312179;RS;99,57
Mato Rico;4115739;PR;98,77
Mato Verde;3141009;MG;99,31
Matões;2106607;MA;80,33
Matões do Norte;2106631;MA;78,73
Matos Costa;4210704;SC;99,59
Matozinhos;3141108;MG;99,86
Matrinchã;5212956;GO;99,68
Matriz de Camaragibe;2705101;AL;95,82
Matupá;5105606;MT;99,53
Maturéia;2509396;PB;92,67
Matutina;3141207;MG;100
Mauá;3529401;SP;99,92
Mauá da Serra;4115754;PR;100
Maués;1302900;AM;65,5
Maurilândia;5213004;GO;99,87
Maurilândia do Tocantins;1712801;TO;78,96
Mauriti;2308104;CE;95,95
Maxaranguape;2407500;RN;98,82
Maximiliano de Almeida;4312203;RS;99,51
Mazagão;1600402;AP;74,87
Medeiros;3141306;MG;99,93
Medeiros Neto;2921104;BA;99,29
Medianeira;4115804;PR;99,97
Medicilândia;1504455;PA;83,95
Medina;3141405;MG;97,54
Meleiro;4210803;SC;99,92
Melgaço;1504505;PA;38,74
Mendes;3302809;RJ;99,86
Mendes Pimentel;3141504;MG;99,78
Mendonça;3529500;SP;99,96
Mercedes;4115853;PR;100
Mercês;3141603;MG;99,95
Meridiano;3529609;SP;99,77
Meruoca;2308203;CE;94,92
Mesópolis;3529658;SP;100
Mesquita;3141702;MG;99,95
